1;0
1,25001821728184;0,000416423765989925
1,50007287200777;0,00083284753197985
1,75016396849858;0,00124927129796978
2,00029151107525;0,0016656950639597
3,25147606649438;0,00374781389390933
4,50357242231941;0,00582993272385895
5,75658111889323;0,00791205155380858
7,01050269668171;0,0099941703837582
13,293822728898;0,0204047645335063
19,6000459311786;0,0308153586832545
25,929239996849;0,0412259528330026
32,2814726951034;0,0516365469827507
56,5629447057419;0,0910865635398957
81,1799191388025;0,130536580097041
106,136110252923;0,169986596654186
131,435246788082;0,209436613211331
189,346326735831;0,297770591305593
249,037798990726;0,386104569399856
310,552045929005;0,474438547494118
373,931686464741;0,562772525588381
498,616543926952;0,729271426939094
630,366270003714;0,895770328289808
769,464500924382;1,06226922964052
916,192745861291;1,22876813099123
1156,36326638619;1,48380580068852
1416,02789826526;1,73884347038581
1696,05681628238;1,9938811400831
1997,2320102251;2,24891880978038
2463,69089990517;2,61198746552264
2975,63189286048;2,9750561212649
3533,5014664261;3,33812477700716
4136,76292494254;3,70119343274941
5014,46174147069;4,18841199733233
5962,7904341516;4,67563056191525
6969,69292814609;5,16284912649818
8019,29480399189;5,6500676910811
9442,75472721011;6,29566613133989
10857,3496716434;6,94126457159868
12216,3174915473;7,58686301185748
13479,7017526037;8,23246145211627
14942,3274415511;9,07789034172025
16162,2978752886;9,92331923132422
17138,1033460534;10,7687481209282
17895,932522159;11,6141770105322
18385,8706097177;12,319108732443
18769,4737862287;13,0240404543539
19064,7595069502;13,7289721762647
19293,8420806189;14,4339038981756
19467,4740050941;15,1384444252579
19599,3341983681;15,8429849523402
19697,9869296307;16,5475254794226
19773,7699723653;17,2520660065049
19838,0550727746;18,0634852494019
19884,2407251691;18,874904492299
19916,3623159068;19,686323735196
19940,4687071652;20,4977429780931
19959,7415222335;21,4266099444682
19972,8366689425;22,3554769108432
19981,0900702059;23,2843438772183
19987,3081765141;24,2132108435934
19992,5027667564;25,3795493394558
19995,6565757054;26,5458878353182
19997,0186681336;27,7122263311805
19998,2825888384;28,8785648270429
19999,2724182525;30,3584698561589
19999,780765444;31,8383748852749
19999,7166456113;33,3182799143909
19999,8889495195;34,7981849435069
20000,0659346578;36,893060357296
20000,1292561524;38,9879357710852
19999,9647046397;41,0828111848744
19999,9880390508;43,1776865986635
20000,1939422596;46,4336962616048
20000,2376861931;49,689705924546
19999,8994213808;52,9457155874873
19999,9440632698;56,2017252504286
20006,465222826;60,5984092658019
20007,3391588383;64,9950932811752
19995,6129544583;69,3917772965485
19997,8557719357;73,7884613119219
20001,4737136758;75,9093258204407
20002,7502129245;78,0301903289595
19999,2622466208;80,1510548374783
19999,7394217226;82,2719193459971
20000,3688613936;84,5684838348491
20000,5712698073;86,8650483237011
19999,8456606294;89,1616128125531
19999,9322110501;91,4581773014051
20001,0830585077;94,7062846220315
20001,3282561033;97,9543919426579
